X,Y,min,,max,diff in meV_max
2378,,-1688.3602,,-1688.351553,130.42
2379,,-1688.3602,,-1688.351553,135.69
2380,,-1688.3602,,-1688.351553,140.87
2381,,-1688.3602,,-1688.351553,145.95
2382,,-1688.3602,,-1688.351553,150.93
2383,,-1688.3602,,-1688.351553,155.8
2384,,-1688.3602,,-1688.351553,160.56
2385,,-1688.3602,,-1688.351553,165.22
2386,,-1688.3602,,-1688.351553,169.76
2387,,-1688.3602,,-1688.351553,174.2
2388,,-1688.3602,,-1688.351553,178.51
2389,,-1688.3602,,-1688.351553,182.69
2390,,-1688.3602,,-1688.351553,186.72
2391,,-1688.3602,,-1688.351553,190.61
2392,,-1688.3602,,-1688.351553,194.35
2393,,-1688.3602,,-1688.351553,197.93
2394,,-1688.3602,,-1688.351553,201.35
2395,,-1688.3602,,-1688.351553,204.61
2396,,-1688.3602,,-1688.351553,207.72
2397,,-1688.3602,,-1688.351553,210.68
2398,,-1688.3602,,-1688.351553,213.5
2399,,-1688.3602,,-1688.351553,216.15
2400,,-1688.3602,,-1688.351553,218.65
2401,,-1688.3602,,-1688.351553,220.98
2402,,-1688.3602,,-1688.351553,223.13
2403,,-1688.3602,,-1688.351553,225.11
2404,,-1688.3602,,-1688.351553,226.91
2405,,-1688.3602,,-1688.351553,228.53
2406,,-1688.3602,,-1688.351553,229.97
2407,,-1688.3602,,-1688.351553,231.24
2408,,-1688.3602,,-1688.351553,232.33
2409,,-1688.3602,,-1688.351553,233.26
2410,,-1688.3602,,-1688.351553,234.01
2411,,-1688.3602,,-1688.351553,234.61
2412,,-1688.3602,,-1688.351553,235.05
2413,,-1688.3602,,-1688.351553,235.33
2414,,-1688.3602,,-1688.351553,235.46
2415,,-1688.3602,,-1688.351553,235.43
2416,,-1688.3602,,-1688.351553,235.26
2417,,-1688.3602,,-1688.351553,234.95
2418,,-1688.3602,,-1688.351553,234.51
2419,,-1688.3602,,-1688.351553,233.95
2420,,-1688.3602,,-1688.351553,233.29
2421,,-1688.3602,,-1688.351553,232.53
2422,,-1688.3602,,-1688.351553,231.69
2423,,-1688.3602,,-1688.351553,230.79
2424,,-1688.3602,,-1688.351553,229.84
2425,,-1688.3602,,-1688.351553,228.86
2426,,-1688.3602,,-1688.351553,227.85
2427,,-1688.3602,,-1688.351553,226.84
2428,,-1688.3602,,-1688.351553,225.84
2429,,-1688.3602,,-1688.351553,224.87
2430,,-1688.3602,,-1688.351553,223.92
2431,,-1688.3602,,-1688.351553,223.03
2432,,-1688.3602,,-1688.351553,222.21
2433,,-1688.3602,,-1688.351553,221.48
2434,,-1688.3602,,-1688.351553,220.86
2435,,-1688.3602,,-1688.351553,220.37
2436,,-1688.3602,,-1688.351553,220.07
2437,,-1688.3602,,-1688.351553,219.98
2438,,-1688.3602,,-1688.351553,220.09
2439,,-1688.3602,,-1688.351553,220.35
2440,,-1688.3602,,-1688.351553,220.75
2441,,-1688.3602,,-1688.351553,221.25
2442,,-1688.3602,,-1688.351553,221.83
2443,,-1688.3602,,-1688.351553,222.48
2444,,-1688.3602,,-1688.351553,223.18
2445,,-1688.3602,,-1688.351553,223.92
2446,,-1688.3602,,-1688.351553,224.7
2447,,-1688.3602,,-1688.351553,225.51
2448,,-1688.3602,,-1688.351553,226.34
2449,,-1688.3602,,-1688.351553,227.17
2450,,-1688.3602,,-1688.351553,227.96
2451,,-1688.3602,,-1688.351553,228.7
2452,,-1688.3602,,-1688.351553,229.36
2453,,-1688.3602,,-1688.351553,229.94
2454,,-1688.3602,,-1688.351553,230.43
2455,,-1688.3602,,-1688.351553,230.8
2456,,-1688.3602,,-1688.351553,231.06
2457,,-1688.3602,,-1688.351553,231.2
2458,,-1688.3602,,-1688.351553,231.22
2459,,-1688.3602,,-1688.351553,231.1
2460,,-1688.3602,,-1688.351553,230.85
2461,,-1688.3602,,-1688.351553,230.45
2462,,-1688.3602,,-1688.351553,229.91
2463,,-1688.3602,,-1688.351553,229.2
2464,,-1688.3602,,-1688.351553,228.33
2465,,-1688.3602,,-1688.351553,227.3
2466,,-1688.3602,,-1688.351553,226.09
2467,,-1688.3602,,-1688.351553,224.71
2468,,-1688.3602,,-1688.351553,223.16
2469,,-1688.3602,,-1688.351553,221.43
2470,,-1688.3602,,-1688.351553,219.53
2471,,-1688.3602,,-1688.351553,217.45
2472,,-1688.3602,,-1688.351553,215.21
2473,,-1688.3602,,-1688.351553,212.79
2474,,-1688.3602,,-1688.351553,210.22
2475,,-1688.3602,,-1688.351553,207.5
2476,,-1688.3602,,-1688.351553,204.63
2477,,-1688.3602,,-1688.351553,201.61
2478,,-1688.3602,,-1688.351553,198.46
2479,,-1688.3602,,-1688.351553,195.15
2480,,-1688.3602,,-1688.351553,191.7
2481,,-1688.3602,,-1688.351553,188.09
2482,,-1688.3602,,-1688.351553,184.33
2483,,-1688.3602,,-1688.351553,180.41
2484,,-1688.3602,,-1688.351553,176.35
2485,,-1688.3602,,-1688.351553,172.16
2486,,-1688.3602,,-1688.351553,167.83
2487,,-1688.3602,,-1688.351553,163.37
2488,,-1688.3602,,-1688.351553,158.8
2489,,-1688.3602,,-1688.351553,154.11
2490,,-1688.3602,,-1688.351553,149.33
2491,,-1688.3602,,-1688.351553,144.47
2492,,-1688.3602,,-1688.351553,139.53
2493,,-1688.3602,,-1688.351553,134.52
2494,,-1688.3602,,-1688.351553,129.45
2495,,-1688.3602,,-1688.351553,124.33
2496,,-1688.3602,,-1688.351553,119.16
2497,,-1688.3602,,-1688.351553,113.94
2498,,-1688.3602,,-1688.351553,108.67
2499,,-1688.3602,,-1688.351553,103.37
2500,,-1688.3602,,-1688.351553,98.05
2501,,-1688.3602,,-1688.351553,92.73
2502,,-1688.3602,,-1688.351553,87.41
2503,,-1688.3602,,-1688.351553,82.11
2504,,-1688.3602,,-1688.351553,76.82
2505,,-1688.3602,,-1688.351553,71.57
2506,,-1688.3602,,-1688.351553,66.38
2507,,-1688.3602,,-1688.351553,61.33
2508,,-1688.3602,,-1688.351553,56.42
2509,,-1688.3602,,-1688.351553,51.61
2510,,-1688.3602,,-1688.351553,46.82
2511,,-1688.3602,,-1688.351553,42.05
2512,,-1688.3602,,-1688.351553,37.44
2513,,-1688.3602,,-1688.351553,33.17
2514,,-1688.3602,,-1688.351553,29.13
2515,,-1688.3602,,-1688.351553,25.24
2516,,-1688.3602,,-1688.351553,21.53
2517,,-1688.3602,,-1688.351553,18
2518,,-1688.3602,,-1688.351553,14.78
2519,,-1688.3602,,-1688.351553,12.17
2520,,-1688.3602,,-1688.351553,9.79
2521,,-1688.3602,,-1688.351553,7.5
2522,,-1688.3602,,-1688.351553,5.58
2523,,-1688.3602,,-1688.351553,4.13
2524,,-1688.3602,,-1688.351553,3.12
2525,,-1688.3602,,-1688.351553,2.42
2526,,-1688.3602,,-1688.351553,2.06
2527,,-1688.3602,,-1688.351553,2.06
2528,,-1688.3602,,-1688.351553,2.11
2529,,-1688.3602,,-1688.351553,2.64
2530,,-1688.3602,,-1688.351553,3.51
2531,,-1688.3602,,-1688.351553,4.72
2532,,-1688.3602,,-1688.351553,6.36
2533,,-1688.3602,,-1688.351553,8.41
2534,,-1688.3602,,-1688.351553,10.78
2535,,-1688.3602,,-1688.351553,13.47
2536,,-1688.3602,,-1688.351553,16.44
2537,,-1688.3602,,-1688.351553,19.66
2538,,-1688.3602,,-1688.351553,23.11
2539,,-1688.3602,,-1688.351553,26.79
2540,,-1688.3602,,-1688.351553,30.73
2541,,-1688.3602,,-1688.351553,34.93
2542,,-1688.3602,,-1688.351553,39.4
2543,,-1688.3602,,-1688.351553,44.04
2544,,-1688.3602,,-1688.351553,48.82
2545,,-1688.3602,,-1688.351553,53.72
2546,,-1688.3602,,-1688.351553,58.73
2547,,-1688.3602,,-1688.351553,63.85
2548,,-1688.3602,,-1688.351553,69.06
2549,,-1688.3602,,-1688.351553,74.34
2550,,-1688.3602,,-1688.351553,79.67
2551,,-1688.3602,,-1688.351553,85.03
2552,,-1688.3602,,-1688.351553,90.4
2553,,-1688.3602,,-1688.351553,95.78
2554,,-1688.3602,,-1688.351553,101.15
2555,,-1688.3602,,-1688.351553,106.52
2556,,-1688.3602,,-1688.351553,111.87
2557,,-1688.3602,,-1688.351553,117.21
2558,,-1688.3602,,-1688.351553,122.54
2559,,-1688.3602,,-1688.351553,127.85
2560,,-1688.3602,,-1688.351553,133.11
2561,,-1688.3602,,-1688.351553,138.31
2562,,-1688.3602,,-1688.351553,143.42
2563,,-1688.3602,,-1688.351553,148.45
2564,,-1688.3602,,-1688.351553,153.38
2565,,-1688.3602,,-1688.351553,158.2
2566,,-1688.3602,,-1688.351553,162.91
2567,,-1688.3602,,-1688.351553,167.5
2568,,-1688.3602,,-1688.351553,171.97
2569,,-1688.3602,,-1688.351553,176.31
2570,,-1688.3602,,-1688.351553,180.53
2571,,-1688.3602,,-1688.351553,184.6
2572,,-1688.3602,,-1688.351553,188.54
2573,,-1688.3602,,-1688.351553,192.33
2574,,-1688.3602,,-1688.351553,195.96
2575,,-1688.3602,,-1688.351553,199.44
2576,,-1688.3602,,-1688.351553,202.75
2577,,-1688.3602,,-1688.351553,205.9
2578,,-1688.3602,,-1688.351553,208.89
2579,,-1688.3602,,-1688.351553,211.71
2580,,-1688.3602,,-1688.351553,214.37
2581,,-1688.3602,,-1688.351553,216.86
2582,,-1688.3602,,-1688.351553,219.18
2583,,-1688.3602,,-1688.351553,221.32
2584,,-1688.3602,,-1688.351553,223.29
2585,,-1688.3602,,-1688.351553,225.07
2586,,-1688.3602,,-1688.351553,226.68
2587,,-1688.3602,,-1688.351553,228.1
2588,,-1688.3602,,-1688.351553,229.34
2589,,-1688.3602,,-1688.351553,230.41
2590,,-1688.3602,,-1688.351553,231.3
2591,,-1688.3602,,-1688.351553,232.02
2592,,-1688.3602,,-1688.351553,232.58
2593,,-1688.3602,,-1688.351553,232.98
2594,,-1688.3602,,-1688.351553,233.22
2595,,-1688.3602,,-1688.351553,233.32
2596,,-1688.3602,,-1688.351553,233.27
2597,,-1688.3602,,-1688.351553,233.09
2598,,-1688.3602,,-1688.351553,232.77
2599,,-1688.3602,,-1688.351553,232.32
2600,,-1688.3602,,-1688.351553,231.75
2601,,-1688.3602,,-1688.351553,231.07
2602,,-1688.3602,,-1688.351553,230.28
2603,,-1688.3602,,-1688.351553,229.41
2604,,-1688.3602,,-1688.351553,228.48
2605,,-1688.3602,,-1688.351553,227.51
2606,,-1688.3602,,-1688.351553,226.5
2607,,-1688.3602,,-1688.351553,225.47
2608,,-1688.3602,,-1688.351553,224.41
2609,,-1688.3602,,-1688.351553,223.36
2610,,-1688.3602,,-1688.351553,222.31
2611,,-1688.3602,,-1688.351553,221.3
2612,,-1688.3602,,-1688.351553,220.33
2613,,-1688.3602,,-1688.351553,219.43
2614,,-1688.3602,,-1688.351553,218.63
2615,,-1688.3602,,-1688.351553,217.95
2616,,-1688.3602,,-1688.351553,217.42
2617,,-1688.3602,,-1688.351553,217.07
2618,,-1688.3602,,-1688.351553,216.9
2619,,-1688.3602,,-1688.351553,216.92
2620,,-1688.3602,,-1688.351553,217.09
2621,,-1688.3602,,-1688.351553,217.41
2622,,-1688.3602,,-1688.351553,217.85
2623,,-1688.3602,,-1688.351553,218.39
2624,,-1688.3602,,-1688.351553,219.02
2625,,-1688.3602,,-1688.351553,219.71
2626,,-1688.3602,,-1688.351553,220.44
2627,,-1688.3602,,-1688.351553,221.22
2628,,-1688.3602,,-1688.351553,222.02
2629,,-1688.3602,,-1688.351553,222.82
2630,,-1688.3602,,-1688.351553,223.62
2631,,-1688.3602,,-1688.351553,224.38
2632,,-1688.3602,,-1688.351553,225.1
2633,,-1688.3602,,-1688.351553,225.76
2634,,-1688.3602,,-1688.351553,226.34
2635,,-1688.3602,,-1688.351553,226.84
2636,,-1688.3602,,-1688.351553,227.24
2637,,-1688.3602,,-1688.351553,227.52
2638,,-1688.3602,,-1688.351553,227.68
2639,,-1688.3602,,-1688.351553,227.71
2640,,-1688.3602,,-1688.351553,227.6
2641,,-1688.3602,,-1688.351553,227.35
2642,,-1688.3602,,-1688.351553,226.94
2643,,-1688.3602,,-1688.351553,226.37
2644,,-1688.3602,,-1688.351553,225.65
2645,,-1688.3602,,-1688.351553,224.76
2646,,-1688.3602,,-1688.351553,223.72
2647,,-1688.3602,,-1688.351553,222.51
2648,,-1688.3602,,-1688.351553,221.15
2649,,-1688.3602,,-1688.351553,219.62
2650,,-1688.3602,,-1688.351553,217.93
2651,,-1688.3602,,-1688.351553,216.06
2652,,-1688.3602,,-1688.351553,214.02
2653,,-1688.3602,,-1688.351553,211.8
2654,,-1688.3602,,-1688.351553,209.4
2655,,-1688.3602,,-1688.351553,206.83
2656,,-1688.3602,,-1688.351553,204.08
2657,,-1688.3602,,-1688.351553,201.16
2658,,-1688.3602,,-1688.351553,198.08
2659,,-1688.3602,,-1688.351553,194.84
2660,,-1688.3602,,-1688.351553,191.45
2661,,-1688.3602,,-1688.351553,187.91
2662,,-1688.3602,,-1688.351553,184.22
2663,,-1688.3602,,-1688.351553,180.39
2664,,-1688.3602,,-1688.351553,176.42
2665,,-1688.3602,,-1688.351553,172.31
2666,,-1688.3602,,-1688.351553,168.07
2667,,-1688.3602,,-1688.351553,163.69
2668,,-1688.3602,,-1688.351553,159.2
2669,,-1688.3602,,-1688.351553,154.59
2670,,-1688.3602,,-1688.351553,149.88
2671,,-1688.3602,,-1688.351553,145.07
2672,,-1688.3602,,-1688.351553,140.18
2673,,-1688.3602,,-1688.351553,135.2
2674,,-1688.3602,,-1688.351553,130.15
2675,,-1688.3602,,-1688.351553,125.02
2676,,-1688.3602,,-1688.351553,119.82
2677,,-1688.3602,,-1688.351553,114.57
2678,,-1688.3602,,-1688.351553,109.27
2679,,-1688.3602,,-1688.351553,103.95
2680,,-1688.3602,,-1688.351553,98.62
2681,,-1688.3602,,-1688.351553,93.29
2682,,-1688.3602,,-1688.351553,87.97
2683,,-1688.3602,,-1688.351553,82.66
2684,,-1688.3602,,-1688.351553,77.37
2685,,-1688.3602,,-1688.351553,72.11
2686,,-1688.3602,,-1688.351553,66.89
2687,,-1688.3602,,-1688.351553,61.74
2688,,-1688.3602,,-1688.351553,56.69
2689,,-1688.3602,,-1688.351553,51.76
2690,,-1688.3602,,-1688.351553,46.97
2691,,-1688.3602,,-1688.351553,42.32
2692,,-1688.3602,,-1688.351553,37.82
2693,,-1688.3602,,-1688.351553,33.46
2694,,-1688.3602,,-1688.351553,29.26
2695,,-1688.3602,,-1688.351553,25.24
2696,,-1688.3602,,-1688.351553,21.44
2697,,-1688.3602,,-1688.351553,17.88
2698,,-1688.3602,,-1688.351553,14.6
2699,,-1688.3602,,-1688.351553,11.62
2700,,-1688.3602,,-1688.351553,8.97
2701,,-1688.3602,,-1688.351553,6.67
2702,,-1688.3602,,-1688.351553,4.71
2703,,-1688.3602,,-1688.351553,3.04
2704,,-1688.3602,,-1688.351553,1.68
2705,,-1688.3602,,-1688.351553,0.65
2706,,-1688.3602,,-1688.351553,0.09
2707,,-1688.3602,,-1688.351553,0
2708,,-1688.3602,,-1688.351553,0.28
2709,,-1688.3602,,-1688.351553,0.93
2710,,-1688.3602,,-1688.351553,1.99
2711,,-1688.3602,,-1688.351553,3.47
2712,,-1688.3602,,-1688.351553,5.34
2713,,-1688.3602,,-1688.351553,7.54
2714,,-1688.3602,,-1688.351553,10.03
2715,,-1688.3602,,-1688.351553,12.83
2716,,-1688.3602,,-1688.351553,15.98
2717,,-1688.3602,,-1688.351553,19.44
2718,,-1688.3602,,-1688.351553,23.14
2719,,-1688.3602,,-1688.351553,27.07
2720,,-1688.3602,,-1688.351553,31.25
2721,,-1688.3602,,-1688.351553,35.7
2722,,-1688.3602,,-1688.351553,40.33
2723,,-1688.3602,,-1688.351553,45.11
2724,,-1688.3602,,-1688.351553,50.02
2725,,-1688.3602,,-1688.351553,55.08
2726,,-1688.3602,,-1688.351553,60.25
2727,,-1688.3602,,-1688.351553,65.48
2728,,-1688.3602,,-1688.351553,70.76
2729,,-1688.3602,,-1688.351553,76.06
2730,,-1688.3602,,-1688.351553,81.4
2731,,-1688.3602,,-1688.351553,86.81
2732,,-1688.3602,,-1688.351553,92.28
2733,,-1688.3602,,-1688.351553,97.79
2734,,-1688.3602,,-1688.351553,103.29
2735,,-1688.3602,,-1688.351553,108.77
2736,,-1688.3602,,-1688.351553,114.23
2737,,-1688.3602,,-1688.351553,119.67
2738,,-1688.3602,,-1688.351553,125.07
2739,,-1688.3602,,-1688.351553,130.42
2740,,-1688.3602,,-1688.351553,135.69
2741,,-1688.3602,,-1688.351553,140.87
2742,,-1688.3602,,-1688.351553,145.95
2743,,-1688.3602,,-1688.351553,150.93
2744,,-1688.3602,,-1688.351553,155.8
2745,,-1688.3602,,-1688.351553,160.56
2746,,-1688.3602,,-1688.351553,165.22
2747,,-1688.3602,,-1688.351553,169.76
2748,,-1688.3602,,-1688.351553,174.2
2749,,-1688.3602,,-1688.351553,178.51
2750,,-1688.3602,,-1688.351553,182.69
2751,,-1688.3602,,-1688.351553,186.72
2752,,-1688.3602,,-1688.351553,190.61
2753,,-1688.3602,,-1688.351553,194.35
2754,,-1688.3602,,-1688.351553,197.93
2755,,-1688.3602,,-1688.351553,201.35
2756,,-1688.3602,,-1688.351553,204.61
2757,,-1688.3602,,-1688.351553,207.72
2758,,-1688.3602,,-1688.351553,210.68
2759,,-1688.3602,,-1688.351553,213.5
2760,,-1688.3602,,-1688.351553,216.15
2761,,-1688.3602,,-1688.351553,218.65
2762,,-1688.3602,,-1688.351553,220.98
2763,,-1688.3602,,-1688.351553,223.13
2764,,-1688.3602,,-1688.351553,225.11
2765,,-1688.3602,,-1688.351553,226.91
2766,,-1688.3602,,-1688.351553,228.53
2767,,-1688.3602,,-1688.351553,229.97
2768,,-1688.3602,,-1688.351553,231.24
2769,,-1688.3602,,-1688.351553,232.33
2770,,-1688.3602,,-1688.351553,233.26
2771,,-1688.3602,,-1688.351553,234.01
2772,,-1688.3602,,-1688.351553,234.61
2773,,-1688.3602,,-1688.351553,235.05
2774,,-1688.3602,,-1688.351553,235.33
2775,,-1688.3602,,-1688.351553,235.46
2776,,-1688.3602,,-1688.351553,235.43
2777,,-1688.3602,,-1688.351553,235.26
2778,,-1688.3602,,-1688.351553,234.95
2779,,-1688.3602,,-1688.351553,234.51
2780,,-1688.3602,,-1688.351553,233.95
2781,,-1688.3602,,-1688.351553,233.29
2782,,-1688.3602,,-1688.351553,232.53
2783,,-1688.3602,,-1688.351553,231.69
2784,,-1688.3602,,-1688.351553,230.79
2785,,-1688.3602,,-1688.351553,229.84
2786,,-1688.3602,,-1688.351553,228.86
2787,,-1688.3602,,-1688.351553,227.85
2788,,-1688.3602,,-1688.351553,226.84
2789,,-1688.3602,,-1688.351553,225.84
2790,,-1688.3602,,-1688.351553,224.87
2791,,-1688.3602,,-1688.351553,223.92
2792,,-1688.3602,,-1688.351553,223.03
2793,,-1688.3602,,-1688.351553,222.21
2794,,-1688.3602,,-1688.351553,221.48
2795,,-1688.3602,,-1688.351553,220.86
2796,,-1688.3602,,-1688.351553,220.37
2797,,-1688.3602,,-1688.351553,220.07
2798,,-1688.3602,,-1688.351553,219.98
2799,,-1688.3602,,-1688.351553,220.09
2800,,-1688.3602,,-1688.351553,220.35
2801,,-1688.3602,,-1688.351553,220.75
2802,,-1688.3602,,-1688.351553,221.25
2803,,-1688.3602,,-1688.351553,221.83
2804,,-1688.3602,,-1688.351553,222.48
2805,,-1688.3602,,-1688.351553,223.18
2806,,-1688.3602,,-1688.351553,223.92
2807,,-1688.3602,,-1688.351553,224.7
2808,,-1688.3602,,-1688.351553,225.51
2809,,-1688.3602,,-1688.351553,226.34
2810,,-1688.3602,,-1688.351553,227.17
2811,,-1688.3602,,-1688.351553,227.96
2812,,-1688.3602,,-1688.351553,228.7
2813,,-1688.3602,,-1688.351553,229.36
2814,,-1688.3602,,-1688.351553,229.94
2815,,-1688.3602,,-1688.351553,230.43
2816,,-1688.3602,,-1688.351553,230.8
2817,,-1688.3602,,-1688.351553,231.06
2818,,-1688.3602,,-1688.351553,231.2
2819,,-1688.3602,,-1688.351553,231.22
2820,,-1688.3602,,-1688.351553,231.1
2821,,-1688.3602,,-1688.351553,230.85
2822,,-1688.3602,,-1688.351553,230.45
2823,,-1688.3602,,-1688.351553,229.91
2824,,-1688.3602,,-1688.351553,229.2
2825,,-1688.3602,,-1688.351553,228.33
2826,,-1688.3602,,-1688.351553,227.3
2827,,-1688.3602,,-1688.351553,226.09
2828,,-1688.3602,,-1688.351553,224.71
2829,,-1688.3602,,-1688.351553,223.16
2830,,-1688.3602,,-1688.351553,221.43
2831,,-1688.3602,,-1688.351553,219.53
2832,,-1688.3602,,-1688.351553,217.45
2833,,-1688.3602,,-1688.351553,215.21
2834,,-1688.3602,,-1688.351553,212.79
2835,,-1688.3602,,-1688.351553,210.22
2836,,-1688.3602,,-1688.351553,207.5
2837,,-1688.3602,,-1688.351553,204.63
2838,,-1688.3602,,-1688.351553,201.61
2839,,-1688.3602,,-1688.351553,198.46
2840,,-1688.3602,,-1688.351553,195.15
2841,,-1688.3602,,-1688.351553,191.7
2842,,-1688.3602,,-1688.351553,188.09
2843,,-1688.3602,,-1688.351553,184.33
2844,,-1688.3602,,-1688.351553,180.41
2845,,-1688.3602,,-1688.351553,176.35
2846,,-1688.3602,,-1688.351553,172.16
2847,,-1688.3602,,-1688.351553,167.83
2848,,-1688.3602,,-1688.351553,163.37
2849,,-1688.3602,,-1688.351553,158.8
2850,,-1688.3602,,-1688.351553,154.11
2851,,-1688.3602,,-1688.351553,149.33
2852,,-1688.3602,,-1688.351553,144.47
2853,,-1688.3602,,-1688.351553,139.53
2854,,-1688.3602,,-1688.351553,134.52
2855,,-1688.3602,,-1688.351553,129.45
2856,,-1688.3602,,-1688.351553,124.33
2857,,-1688.3602,,-1688.351553,119.16
2858,,-1688.3602,,-1688.351553,113.94
2859,,-1688.3602,,-1688.351553,108.67
2860,,-1688.3602,,-1688.351553,103.37
2861,,-1688.3602,,-1688.351553,98.05
2862,,-1688.3602,,-1688.351553,92.73
2863,,-1688.3602,,-1688.351553,87.41
2864,,-1688.3602,,-1688.351553,82.11
2865,,-1688.3602,,-1688.351553,76.82
2866,,-1688.3602,,-1688.351553,71.57
2867,,-1688.3602,,-1688.351553,66.38
2868,,-1688.3602,,-1688.351553,61.33
2869,,-1688.3602,,-1688.351553,56.42
2870,,-1688.3602,,-1688.351553,51.61
2871,,-1688.3602,,-1688.351553,46.82
2872,,-1688.3602,,-1688.351553,42.05
2873,,-1688.3602,,-1688.351553,37.44
2874,,-1688.3602,,-1688.351553,33.17
2875,,-1688.3602,,-1688.351553,29.13
2876,,-1688.3602,,-1688.351553,25.24
2877,,-1688.3602,,-1688.351553,21.53
2878,,-1688.3602,,-1688.351553,18
2879,,-1688.3602,,-1688.351553,14.78
2880,,-1688.3602,,-1688.351553,12.17
2881,,-1688.3602,,-1688.351553,9.79
2882,,-1688.3602,,-1688.351553,7.5
2883,,-1688.3602,,-1688.351553,5.58
2884,,-1688.3602,,-1688.351553,4.13
2885,,-1688.3602,,-1688.351553,3.12
2886,,-1688.3602,,-1688.351553,2.42
2887,,-1688.3602,,-1688.351553,2.06
2888,,-1688.3602,,-1688.351553,2.06
2889,,-1688.3602,,-1688.351553,2.11
2890,,-1688.3602,,-1688.351553,2.64
2891,,-1688.3602,,-1688.351553,3.51
2892,,-1688.3602,,-1688.351553,4.72
2893,,-1688.3602,,-1688.351553,6.36
2894,,-1688.3602,,-1688.351553,8.41
2895,,-1688.3602,,-1688.351553,10.78
2896,,-1688.3602,,-1688.351553,13.47
2897,,-1688.3602,,-1688.351553,16.44
2898,,-1688.3602,,-1688.351553,19.66
2899,,-1688.3602,,-1688.351553,23.11
2900,,-1688.3602,,-1688.351553,26.79
2901,,-1688.3602,,-1688.351553,30.73
2902,,-1688.3602,,-1688.351553,34.93
2903,,-1688.3602,,-1688.351553,39.4
2904,,-1688.3602,,-1688.351553,44.04
2905,,-1688.3602,,-1688.351553,48.82
2906,,-1688.3602,,-1688.351553,53.72
2907,,-1688.3602,,-1688.351553,58.73
2908,,-1688.3602,,-1688.351553,63.85
2909,,-1688.3602,,-1688.351553,69.06
2910,,-1688.3602,,-1688.351553,74.34
2911,,-1688.3602,,-1688.351553,79.67
2912,,-1688.3602,,-1688.351553,85.03
2913,,-1688.3602,,-1688.351553,90.4
2914,,-1688.3602,,-1688.351553,95.78
2915,,-1688.3602,,-1688.351553,101.15
2916,,-1688.3602,,-1688.351553,106.52
2917,,-1688.3602,,-1688.351553,111.87
2918,,-1688.3602,,-1688.351553,117.21
2919,,-1688.3602,,-1688.351553,122.54
2920,,-1688.3602,,-1688.351553,127.85
2921,,-1688.3602,,-1688.351553,133.11
2922,,-1688.3602,,-1688.351553,138.31
2923,,-1688.3602,,-1688.351553,143.42
2924,,-1688.3602,,-1688.351553,148.45
2925,,-1688.3602,,-1688.351553,153.38
2926,,-1688.3602,,-1688.351553,158.2
2927,,-1688.3602,,-1688.351553,162.91
2928,,-1688.3602,,-1688.351553,167.5
2929,,-1688.3602,,-1688.351553,171.97
2930,,-1688.3602,,-1688.351553,176.31
2931,,-1688.3602,,-1688.351553,180.53
2932,,-1688.3602,,-1688.351553,184.6
2933,,-1688.3602,,-1688.351553,188.54
2934,,-1688.3602,,-1688.351553,192.33
2935,,-1688.3602,,-1688.351553,195.96
2936,,-1688.3602,,-1688.351553,199.44
2937,,-1688.3602,,-1688.351553,202.75
2938,,-1688.3602,,-1688.351553,205.9
2939,,-1688.3602,,-1688.351553,208.89
2940,,-1688.3602,,-1688.351553,211.71
2941,,-1688.3602,,-1688.351553,214.37
2942,,-1688.3602,,-1688.351553,216.86
2943,,-1688.3602,,-1688.351553,219.18
2944,,-1688.3602,,-1688.351553,221.32
2945,,-1688.3602,,-1688.351553,223.29
2946,,-1688.3602,,-1688.351553,225.07
2947,,-1688.3602,,-1688.351553,226.68
2948,,-1688.3602,,-1688.351553,228.1
2949,,-1688.3602,,-1688.351553,229.34
2950,,-1688.3602,,-1688.351553,230.41
2951,,-1688.3602,,-1688.351553,231.3
2952,,-1688.3602,,-1688.351553,232.02
2953,,-1688.3602,,-1688.351553,232.58
2954,,-1688.3602,,-1688.351553,232.98
2955,,-1688.3602,,-1688.351553,233.22
2956,,-1688.3602,,-1688.351553,233.32
2957,,-1688.3602,,-1688.351553,233.27
2958,,-1688.3602,,-1688.351553,233.09
2959,,-1688.3602,,-1688.351553,232.77
2960,,-1688.3602,,-1688.351553,232.32
2961,,-1688.3602,,-1688.351553,231.75
2962,,-1688.3602,,-1688.351553,231.07
2963,,-1688.3602,,-1688.351553,230.28
2964,,-1688.3602,,-1688.351553,229.41
2965,,-1688.3602,,-1688.351553,228.48
2966,,-1688.3602,,-1688.351553,227.51
2967,,-1688.3602,,-1688.351553,226.5
2968,,-1688.3602,,-1688.351553,225.47
2969,,-1688.3602,,-1688.351553,224.41
2970,,-1688.3602,,-1688.351553,223.36
2971,,-1688.3602,,-1688.351553,222.31
2972,,-1688.3602,,-1688.351553,221.3
2973,,-1688.3602,,-1688.351553,220.33
2974,,-1688.3602,,-1688.351553,219.43
2975,,-1688.3602,,-1688.351553,218.63
2976,,-1688.3602,,-1688.351553,217.95
2977,,-1688.3602,,-1688.351553,217.42
2978,,-1688.3602,,-1688.351553,217.07
2979,,-1688.3602,,-1688.351553,216.9
2980,,-1688.3602,,-1688.351553,216.92
2981,,-1688.3602,,-1688.351553,217.09
2982,,-1688.3602,,-1688.351553,217.41
2983,,-1688.3602,,-1688.351553,217.85
2984,,-1688.3602,,-1688.351553,218.39
2985,,-1688.3602,,-1688.351553,219.02
